"Lake","Month","Date_Sam","Phylum","RelAbund"
"Teatown Lake","September","9-16_TTL","Elusimicrobiota",0
"Teatown Lake","September","9-16_TTL","Euryarchaeota",0.00256429223068767
"Teatown Lake","September","9-16_TTL","Fermentibacterota",0
"Teatown Lake","September","9-16_TTL","Fibrobacterota",0.00394506497028873
"Teatown Lake","September","9-16_TTL","Firmicutes",0.00315605197623098
"Teatown Lake","September","9-16_TTL","Fusobacteriota",0.00374781172177429
"Teatown Lake","September","9-16_TTL","Gemmatimonadota",0
"Teatown Lake","September","9-16_TTL","Halobacterota",0.000591759745543309
"Teatown Lake","September","9-16_TTL","Hydrogenedentes",0
"Teatown Lake","September","9-16_TTL","Latescibacterota",0
"Teatown Lake","September","9-16_TTL","Methylomirabilota",0
"Teatown Lake","September","9-16_TTL","Micrarchaeota",0
"Teatown Lake","September","9-16_TTL","Modulibacteria",0
"Teatown Lake","September","9-16_TTL","Myxococcota",0.00552309095840422
"Teatown Lake","September","9-16_TTL","Nanoarchaeota",0.0005424464334147
"Teatown Lake","September","9-16_TTL","Nitrospirota",0
"Teatown Lake","September","9-16_TTL","Patescibacteria",0.00411766156273886
"Teatown Lake","September","9-16_TTL","Planctomycetota",0.024853909312819
"Teatown Lake","September","9-16_TTL","Proteobacteria",0.435116009566783
"Teatown Lake","September","9-16_TTL","Spirochaetota",0.00823532312547772
"Teatown Lake","September","9-16_TTL","Sumerlaeota",0
"Teatown Lake","September","9-16_TTL","Thermoplasmatota",0
"Teatown Lake","September","9-16_TTL","Verrucomicrobiota",0.0581157383435658
