"ASV","Module_Color","LM-6-1","LM-6-16","LM-6-19","LM-6-8","LM-7-14","LM-7-22","LM-7-28","LM-7-8","LM-8-12","LM-8-18","LM-8-26","LM-8-4","LM-9-1","LM-9-16","LM-9-9","LR-6-1","LR-6-16","LR-6-19","LR-6-8","LR-7-14","LR-7-22","LR-7-28","LR-7-8","LR-8-12","LR-8-18","LR-8-26","LR-8-4","LR-9-1","LR-9-16","LR-9-9","TTL-6-1","TTL-6-16","TTL-6-19","TTL-6-8","TTL-7-14","TTL-7-22","TTL-7-28","TTL-7-8","TTL-8-12","TTL-8-18","TTL-8-26","TTL-8-4","TTL-9-1","TTL-9-16","TTL-9-9"
"16S_ASV_139","turquoise",0.128677709160997,0.164605078632741,0.192691346048407,0.105064909571567,0.126713048611457,0.164605078632741,0.193988945531594,0.109736719088494,0.10264930139445,0.107426213606337,0,0,0.136253357466792,0.10264930139445,0.0923572113628249,0.320717960262787,0.13988741799747,0.109736719088494,0.18741112628629,0.265039356533688,0.164605078632741,0.19138494897832,0.197830683737377,0.20035092143792,0.19138494897832,0.136253357466792,0,0.174948920937743,0,0,0.122689381754836,0.128677709160997,0.15192360823647,0.155191156425275,0.164605078632741,0,0,0.134399483906973,0.183351198022694,0.15996738252579,0,0.166122208202888,0.15026319107844,0.206517002819592,0.105064909571567
"16S_ASV_1393","grey",0,0,0,0,0,0,0,0,0,0,0.329956008798045,0,0,0.341958307211519,0,0,0,0,0,0,0,0,0,0,0.527471142766704,0,0,0,0,0,0,0,0,0,0,0,0.396557769456266,0,0,0,0,0.381000381000571,0,0,0.43994134506406
"16S_ASV_14","magenta",0,0,0,0,0.227990200175897,0.181266454717109,0.140216446125525,0.0752050791644444,0.451826946463166,0.289412789964236,0,0.179023896771926,0.136320782630528,0.294943470780589,0,0,0,0,0,0.0956922979665334,0.12711978526605,0.114877655972071,0,0.284248481140065,0.195560751535353,0.248886559011663,0,0.184214070018504,0.232667409300036,0.260518036200115,0,0,0,0,0,0,0,0,0,0.101164775871784,0.0568496962280129,0.143068598072311,0.16655441053036,0,0.164929450595033
"16S_ASV_140","turquoise",0.180911867289248,0,0,0.0978108827353597,0,0,0.143681980711109,0,0.178106862250349,0,0,0,0.160249050880675,0.183674040276519,0.200703696569637,0.141918944853598,0.275739416078031,0.25188114014616,0.293432648206079,0.262645921653331,0.130842802140984,0.175256968578276,0.176687661447979,0.128904283091741,0.17381449986275,0.164894912978794,0,0.186395285393484,0,0.172359959647909,0,0,0,0,0,0.193030634305706,0,0.2243935544326,0.218711782735525,0.180911867289248,0,0.130842802140984,0.15707548810282,0.164894912978794,0.190404244792613
"16S_ASV_141","black",0,0,0,0,0,0,0,0.284555196612236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110207753755597,0.540842048529411,0,0.327547629197209,0.619765529648827,0.290713209263848,0.196116135138184,0,0,0,0,0,0,0
"16S_ASV_142","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232996059786866,0.365287290591503,0.420793866919827,0.269354792158694,0.329506187730079,0.283129571283109,0,0.121298571634075,0,0.24049669556646,0.110347451813649,0,0,0,0,0,0,0,0,0,0,0.163981412368086,0,0.422598566552896,0.119188870322386,0.263643441087413
"16S_ASV_143","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170446436652645,0,0,0,0,0,0.170446436652645,0,0.536154617344946,0.361218912788585,0.203185638443579,0.288233397328228,0.362627178997951,0.496676005084304,0.146310381821476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_144","turquoise",0.184982675941196,0.115233918511371,0.153275440211445,0,0,0,0.179375833040742,0.25367573584819,0,0.125827191515256,0,0,0.169117157232127,0.125827191515256,0.179375833040742,0.154932520155836,0.216764206325732,0.219107671257027,0.197015525953674,0.266441000872357,0.103562685492186,0.131775027277918,0.204644738133579,0.146459754378829,0.129822696722375,0.125827191515256,0,0.275858766842975,0,0.117429047536423,0,0,0.299812675598345,0.245490482747315,0,0,0,0,0.148193066243105,0.142930084982323,0,0.153275440211445,0.156572063381898,0.176505634525948,0.159800693025148
"16S_ASV_145","black",0,0,0,0,0.188301217221208,0,0,0.260444714145657,0,0,0,0,0,0,0,0,0,0.261429385764124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152066951231133,0.508913357807983,0,0.28941589828278,0.589824646891061,0.277634998134432,0.193682334933687,0,0,0,0,0,0,0
"16S_ASV_146","black",0,0,0,0.130524536469383,0,0,0,0.255047142534114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106572837754427,0.134421646854235,0.52848640789024,0,0.29885342760719,0.628032138969599,0.293625267348016,0.198080619580467,0,0,0,0,0,0,0
"16S_ASV_1463","yellow",0,0,0.579771035652448,0,0.275009549108463,0,0,0.317553674414978,0.360904559184746,0.275009549108463,0.30403449605253,0,0.434828276739336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_147","greenyellow",0,0,0,0,0.239756479249904,0,0.170295384160553,0,0,0,0,0,0,0.347365612834378,0,0,0.190396027618719,0.190396027618719,0.214686070232659,0.170295384160553,0.186271436783996,0.32820147656283,0.15929674551946,0,0,0.164100738281415,0,0.20607048313294,0.265386188608396,0.256454735947398,0,0,0.303611952175609,0.200981537601736,0,0,0,0.193096815390442,0,0.23758669272787,0,0.213476561620874,0,0,0
"16S_ASV_1474","grey",0.373939177506953,0,0,0.243561150223727,0,0.473894789153078,0,0,0,0.426852890151289,0,0,0.338240712601273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528829856332973,0,0
"16S_ASV_1479","brown",0.305968987442511,0,0.252645576319956,0.172589785452538,0,0,0,0.319574184774784,0.252645576319956,0,0,0,0,0,0,0,0,0,0.216352745853381,0,0,0,0,0,0,0,0,0,0,0,0.291729982995789,0.172589785452538,0,0.319574184774784,0,0,0,0,0.479361277162177,0.276759362408665,0,0.276759362408665,0,0,0
"16S_ASV_148","black",0,0,0.104311212319405,0,0,0,0,0.292390540167213,0,0.25752911199186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138459324192914,0.497662931895056,0,0.301979651374989,0.600086349572297,0.291503161671102,0.184924014643069,0,0,0,0,0,0,0
"16S_ASV_149","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245160410635578,0.334540129798498,0.423408327030733,0.277852609379254,0.338389970331163,0.262510794251295,0.111513376599499,0.113812863401496,0,0.229890715194508,0,0,0,0,0,0,0,0,0,0,0,0.150989825687494,0,0.42463028722527,0.142152220826867,0.294157266456782
"16S_ASV_15","yellow",0,0,0,0,0,0.127017489790209,0.33605669014058,0,0.345683171916007,0.486065045931229,0.594386280618853,0.359259713439801,0,0.120385853085769,0.135355192605096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_150","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250843610444189,0.361282743856997,0.418003575438731,0.260005200156005,0.334371757448034,0.267885928176193,0.118492875830005,0.120667238400889,0,0.224593004523087,0,0,0,0,0,0,0,0,0,0,0,0.175160575613036,0,0.406013046420622,0.106960074879858,0.307642301628742
"16S_ASV_151","yellow",0,0.163235314883387,0,0,0,0.137145096264748,0.337487179987948,0,0.327269824670746,0.478372371058206,0.574629043031318,0.393255575616413,0,0,0.14090319197549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_152","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269007381234955,0.361346894819072,0.405132255849793,0.282323121696705,0.323036199127146,0.270949698019472,0,0.148405261554478,0,0.223196025172622,0,0,0,0,0,0,0,0,0,0,0,0.168275749425704,0,0.421623202401571,0.123317199207353,0.286929023086651
"16S_ASV_1529","brown",0.380442955126341,0.491149743128752,0,0,0,0,0,0,0,0,0,0,0.45402681735465,0,0.162221421130763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362738125055006,0,0,0,0.5,0
"16S_ASV_153","turquoise",0,0.32953378354362,0,0,0,0,0,0,0,0,0,0,0,0.360108927467147,0.308036788634646,0,0,0.492430847091351,0.179321041280918,0,0,0,0,0.319791708699716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356430496728911,0,0,0,0.283066274131818,0,0.287684299526391
"16S_ASV_154","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248675136407383,0.345615851958118,0.432554729578048,0.267119945977668,0.299753245948496,0.270071637196058,0.102814515144083,0.13405372688341,0,0.205629030288166,0,0,0,0,0,0,0,0,0,0,0,0.175086810241398,0,0.430717970836708,0.165783424271589,0.288064181244139
"16S_ASV_1541","yellow",0.363536229705335,0,0,0,0.357425941930294,0.392664006532852,0.539211367349033,0,0,0,0,0,0.44026423783785,0,0.318310518052866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_155","turquoise",0.181263305160097,0,0.235889548673295,0.115102313879033,0,0,0.185596904383665,0,0.16916516233038,0.126088267465172,0,0,0.105493013203047,0.218391285488012,0.207184164982259,0.167591498709963,0.270429206050117,0.2819419372173,0.293905593933161,0.265484927920278,0.134231211042805,0.175318621292529,0.167591498709963,0.157820341532319,0.196686920175434,0.149189650007353,0,0,0,0.161143239430646,0,0,0,0,0,0,0,0,0.200687741746561,0.188430608791735,0,0.11277677488692,0.145594190325342,0.176823529764354,0.224375716398116
"16S_ASV_1550","yellow",0,0.529150262212918,0,0,0,0,0,0.352766841475279,0.38873012632302,0.421637021355784,0.416333199893227,0,0.305505046330389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_1551","greenyellow",0,0,0,0,0.333333333333333,0,0.476095228569523,0,0,0,0,0,0,0.494413232473044,0,0,0.346410161513775,0.3590109871423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410960933531265,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_156","turquoise",0.172269369184102,0,0,0,0,0,0.161143239430646,0,0.167591498709963,0.141907663090008,0,0,0.132242490567917,0.193973867196777,0.224375716398116,0.162779253348253,0.279108277990115,0.2819419372173,0.306267337525529,0.276245553309678,0.121812839140808,0.143762743957117,0.203311222268125,0.156132374909772,0.170724321210178,0.164398987305357,0,0,0,0.152700475055387,0,0.215951082804143,0,0,0,0,0,0,0.230204627758065,0.181263305160097,0,0.130223402678602,0.141907663090008,0.21348298937259,0.202003741038988
"16S_ASV_157","black",0,0,0,0,0.216641024123626,0,0,0.266333124739176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142361043360417,0.529653975094432,0,0.297545514725619,0.60882400303098,0.298440390474659,0.181842422626478,0,0,0,0,0,0,0
"16S_ASV_158","black",0,0.0925489626765495,0.193580043921658,0,0,0,0,0.277646888029648,0,0,0,0,0,0,0,0,0,0,0.142627530370894,0,0,0,0,0,0,0,0,0,0,0,0,0.128822704051845,0.505324963818151,0,0.307820966347876,0.610840681626367,0.291749503888648,0.177720517783157,0,0,0,0,0,0,0
"16S_ASV_159","black",0,0,0,0,0,0,0,0.273763523518788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115686203345687,0.515810001040546,0,0.320599011087159,0.633216864455146,0.311279737449238,0.212056313477465,0,0,0,0,0,0,0
"16S_ASV_1590","greenyellow",0,0,0,0,0,0.447213595499958,0,0,0,0,0,0,0,0.293876906822629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277979724571285,0,0.381385035698237,0,0,0.404519917477945,0,0,0,0,0.572077553547355,0,0,0
"16S_ASV_16","magenta",0.0706714271147318,0,0,0,0.215904776149209,0.167404950088387,0.13836688189975,0.0781302023795048,0.439452792614562,0.260729787706657,0,0.160638293962668,0.112976085984776,0.255353338364675,0,0,0,0,0.158901612737321,0.131160617786581,0.122406502406116,0.102683202996305,0,0.272184405727846,0.170687712585074,0.243676975458248,0.249305361258143,0.165739187754076,0.24081345680151,0.245943786833311,0,0,0,0,0,0,0,0,0.0942285694863091,0.0927445622615084,0.125760726247787,0,0.181710946077908,0,0.158901612737321
"16S_ASV_160","yellow",0.202139098280772,0.347030412971085,0.173515206485542,0.318767788877431,0.283032731113771,0.182574185835055,0.418651187988642,0.19537666956613,0.325444278632493,0.199461641015407,0.245387558289822,0.272384926872059,0.269407953040162,0,0.165587906680137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_1609","grey",0,0,0,0,0.459357349252112,0.287347885566345,0.454336899611537,0,0,0,0,0,0.310371189431877,0,0.464323518977048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433674295405449
"16S_ASV_161","black",0,0,0,0,0.144802423790087,0,0,0.267404892146883,0,0,0,0,0,0,0,0,0,0,0.215026880040113,0,0,0,0,0,0,0,0,0,0,0,0,0.137175815292184,0.498923572486604,0,0.313667175162135,0.608187860054999,0.296937776328228,0.192605228884235,0,0,0,0,0,0,0
"16S_ASV_162","turquoise",0.152416160939755,0.180041414288477,0.194466953496374,0.129412920312518,0.120775452334271,0.15417825602182,0,0,0.106513937119272,0,0.211756054667338,0,0.125168713803334,0,0,0,0.167609435129597,0.262967317042485,0.272055226859129,0.283719982787909,0.167609435129597,0.18739304531006,0.199945967849885,0.199945967849885,0.226547144894999,0.177015292645472,0,0,0,0,0,0.131483658521243,0.177015292645472,0.178534765087023,0.145154028736191,0,0,0.145154028736191,0.215549001925841,0.162702726472277,0,0.195851077394222,0.135530253031432,0.222941389869907,0
"16S_ASV_163","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24714587004658,0.352596546103793,0.404033715478354,0.279961387298996,0.338518233769755,0.253622405012499,0,0.103975048982007,0,0.249323408772947,0,0,0,0,0,0,0,0,0,0,0,0.150674160700177,0,0.45202248210053,0.109049951361254,0.286639428833791
"16S_ASV_164","black",0,0,0.112169768176541,0,0.0810219193941953,0,0,0.29769354074503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138371269832644,0.507600870099766,0,0.300437318016409,0.613933759318959,0.335695496072186,0.188568255204573,0,0,0,0,0,0,0
"16S_ASV_1641","yellow",0,0,0,0,0,0.452383866633966,0.289345693302247,0.347750244511977,0.43668944848554,0.255178915801771,0.340997169735237,0,0.467551763083822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_165","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250819226663139,0.350054700320722,0.424238279934668,0.287409009481007,0.311170585819438,0.254069719406849,0.109704197462627,0.114582297256771,0,0.240804632216981,0,0,0,0,0,0,0,0,0,0,0,0.160346997905848,0,0.430001781076155,0.147925109681887,0.273761384064323
"16S_ASV_166","magenta",0,0,0,0.116977067723933,0.203956486768134,0.171920476518376,0.142308744891059,0.123796892118035,0.459646945735083,0.289385283600483,0,0.205293920683813,0.160390874496601,0.302335372746184,0,0,0,0,0,0,0.128141957406415,0,0,0.293143691496608,0.205293920683813,0.238587340386879,0,0.185695338177052,0.267772747149588,0.242004039465624,0,0,0,0,0,0,0,0,0,0,0,0,0.191499713107921,0,0.149803739513387
"16S_ASV_167","turquoise",0.18913818391377,0,0,0,0,0,0.148372198544895,0,0.148372198544895,0.119621490735067,0,0,0.119621490735067,0.181718089224954,0.228656914590361,0.130618106357084,0.269531483677604,0.27856855581021,0.29674439708979,0.267481784853471,0.150215402118331,0.17866378616417,0.175556352837099,0.152036261352672,0.134765741838802,0.157372481595978,0,0,0,0.164217931097006,0,0,0.220071534875141,0,0,0,0,0.205858071021063,0.226237196598904,0.170789226310928,0,0.136792408071094,0.170789226310928,0.197674983266361,0.207190499630266
"16S_ASV_1679","grey",0,0,0,0,0,0,0,0,0,0,0,0,0.338061701891407,0,0.338061701891407,0,0,0.338061701891407,0,0,0,0,0,0,0,0.560611910581388,0,0,0,0,0,0,0,0,0,0,0,0.24880667576406,0,0,0,0.330943816264649,0,0.414039335605413,0
"16S_ASV_168","turquoise",0.169216905873734,0,0,0.187729301785573,0,0,0.153877919458629,0,0.150256755292443,0,0,0,0.121933758285766,0.199116993479992,0.218877794640718,0.177165643391257,0.282570017832702,0.27666197826999,0.280614492484031,0.240456614090592,0.208571816512135,0.175604682184976,0.183276589803619,0.162578344381021,0.169216905873734,0.184772750055293,0,0.0878023410924879,0.128529466615816,0.164263139062376,0,0,0,0,0,0,0,0,0.260252334346956,0.187729301785573,0,0.146546139236454,0.134802841837258,0.189190252237926,0.190640007172686
"16S_ASV_169","blue",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251312344975017,0,0.163072982998207,0.18830046126314,0,0.51460659206654,0.343519344675384,0.203841228747759,0.299584199384373,0.337006538812255,0.476017644404001,0.143173373776163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_17","yellow",0,0,0,0,0.171642883514812,0.131894594517178,0.342467444609388,0.105940287693955,0.344916587453816,0.492650815525722,0.567547344964854,0.355334527259351,0,0,0.12079051255658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_170","pink",0,0,0,0,0,0,0.189818445174865,0,0,0,0,0,0.396771896580066,0,0.405067676588009,0,0,0,0,0.43857762436567,0.317627010753319,0.289314504446926,0.285456805109194,0,0.105292328785665,0.157938493178498,0.174607573942395,0.139288658464859,0,0.313233617823521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_171","yellow",0,0,0,0,0,0.139365933732088,0.332314387871241,0,0.366463132559023,0.475830951430886,0.590340295775979,0.375439069631211,0,0,0.141342854229464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_172","black",0,0,0.187919933336758,0,0,0,0,0.281133196971581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177172612243394,0.517626525335537,0,0.295709225740999,0.607778429062829,0.286074404696438,0.218279041390404,0,0,0,0,0,0,0
"16S_ASV_1726","yellow",0,0,0,0,0.342997170285018,0,0,0.414208434789757,0.464420364012824,0.431595307903042,0.490098029409803,0,0.261968415997792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_173","grey",0,0,0.19955081358227,0,0,0,0,0,0.348862425014808,0,0,0,0,0,0,0,0,0.263715205246886,0,0.229608655334678,0,0,0,0,0,0.289079611652651,0,0,0,0,0,0.236823245437099,0,0.227152877184093,0.365353108648166,0.287132925457287,0,0.214452569709658,0,0,0,0.282207466950632,0.348057666330479,0.249508771455214,0
"16S_ASV_174","brown",0.158910431540932,0.30244050346626,0.328243975944887,0.412351391453539,0,0,0.14014582753042,0.192450089729875,0,0,0,0,0.136082763487954,0,0.188025358272589,0,0,0,0,0,0.265908011739155,0,0,0,0,0,0.181958419541938,0,0,0,0.206515639396574,0.206515639396574,0.296821924341719,0.261653209030073,0.116051770637132,0,0,0,0.12079051255658,0.259499648053841,0,0.136082763487954,0.188025358272589,0,0
"16S_ASV_1743","yellow",0,0,0,0,0,0.450522249206077,0.281439017892117,0.344690993772856,0.450522249206077,0.222497079744992,0.298511157062997,0,0.507371404963127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16S_ASV_175","turquoise",0,0.196885867811329,0.142213638941993,0.223606797749979,0.40363516734126,0.20526770681399,0,0,0,0.131968671801601,0,0,0.188130960841022,0.136159193015737,0.183597018408631,0.142213638941993,0.224859506698758,0.196885867811329,0.188130960841022,0.277427994504577,0.175780762327663,0.182060614674702,0.196885867811329,0.157223093480556,0.155426199113234,0.182060614674702,0,0,0,0.142213638941993,0,0,0,0,0,0,0,0,0.194011467285319,0.172555153208696,0,0.153608286293343,0.153608286293343,0.198307444884526,0
"16S_ASV_176","magenta",0,0,0,0,0.226105275271538,0.155426199113234,0.123160624088394,0,0.492071977926679,0.287374789539586,0,0.186631885470188,0.131968671801601,0.312654456211269,0,0,0,0,0,0,0.129822696722375,0.111173515559227,0,0.286395656234714,0.191093835412303,0.260725004726987,0,0.183597018408631,0.247458996716991,0.247458996716991,0,0,0,0,0,0,0,0,0,0,0,0,0.189618185255991,0,0.164214165451192
"16S_ASV_177","green",0,0,0,0,0,0.120858353344044,0,0,0,0,0,0,0.301680685419296,0,0,0,0.191093835412303,0.323255907946741,0.155426199113234,0.183597018408631,0.246321248176788,0.342659788036295,0.301680685419296,0.174175424936141,0.2960412968459,0.211999576001272,0,0.185120671242701,0.234640533103897,0.347543546701608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231021181965754
"16S_ASV_178","magenta",0,0,0,0,0.19732980494273,0.180918149932972,0.140540716528191,0,0.439320221861392,0.284077056916545,0,0.179351729541118,0.108862370915548,0.259144276818291,0,0,0,0,0.0888857536442311,0.159358193576751,0.142534301443674,0.127928450657329,0,0.273964292214474,0.211145430394607,0.256957366183804,0,0.180918149932972,0.252526734610422,0.230320220699802,0,0,0,0,0,0,0,0,0,0.157577599214693,0,0.132266234009827,0.191524712702097,0.134382628136679,0.146440073953797
"16S_ASV_179","red",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249152060869795,0.334272566903416,0.418262557003878,0.273964292214474,0.344253043579202,0.280075771753378,0,0.106238795717834,0,0.233966677799514,0.136466203987287,0,0,0,0,0,0,0,0,0,0,0.155776653220204,0,0.440602911370205,0,0.276016487877329
"16S_ASV_18","pink",0,0,0,0,0,0,0,0,0,0,0.150903939231078,0.14227359831741,0.334502681390124,0.172627905015684,0.366965996698114,0,0.14227359831741,0,0,0.360004997934881,0.285040774103147,0.265111197701025,0.270880860935055,0.10604447908041,0.0902936203116849,0.145207383228063,0.133084765021812,0.148083056119528,0.19696887780777,0.287984474638541,0,0,0,0,0,0,0,0,0,0,0,0,0.150903939231078,0.216029027922771,0.185956183000362
"16S_ASV_180","turquoise",0.190314427227923,0,0,0.0824085643430329,0,0,0.152325865214533,0.114089491180109,0.173188742966845,0.111581723598952,0,0,0,0.220612924037567,0.208750290166494,0.173188742966845,0.303721493966101,0.290385455054268,0.306503733690587,0.284478692995687,0.103695169473043,0.164817128686066,0.154172306753772,0.171547106457709,0.163091247318475,0.152325865214533,0,0.154172306753772,0,0.152325865214533,0,0,0,0,0,0,0,0,0.24492586915406,0.196171621384913,0,0.132453235706504,0.148564152138089,0.188821742007294,0.207390338946085
"16S_ASV_181","turquoise",0.152325865214533,0,0,0.138714283757632,0,0,0.15045676540765,0,0.164817128686066,0.116543309349613,0,0,0.134572622050498,0.185800399197155,0.237893034034903,0.166525123824432,0.294257432077369,0.285471640841884,0.298079117280062,0.251762322676391,0.121302122269176,0.203255897377916,0.190314427227923,0.157800386826604,0.159583498642714,0.155996894604356,0,0.0789001934133021,0,0.142735820420942,0,0,0,0,0,0.152325865214533,0,0,0.24492586915406,0.210101438836146,0,0.146647115021353,0.152325865214533,0.17481496402442,0.201858933075747
