,16S-LM-6-1,16S-LM-6-16,16S-LM-6-19,16S-LM-6-8,16S-LM-7-14,16S-LM-7-22,16S-LM-7-28,16S-LM-7-8,16S-LM-8-12,16S-LM-8-18,16S-LM-8-26,16S-LM-8-4,16S-LM-9-1,16S-LM-9-16,16S-LM-9-9,16S-LR-6-1,16S-LR-6-16,16S-LR-6-19,16S-LR-6-8,16S-LR-7-14,16S-LR-7-22,16S-LR-7-28,16S-LR-7-8,16S-LR-8-12,16S-LR-8-18,16S-LR-8-26,16S-LR-8-4,16S-LR-9-1,16S-LR-9-16,16S-LR-9-9,16S-TTL-6-1,16S-TTL-6-16,16S-TTL-6-19,16S-TTL-6-8,16S-TTL-7-14,16S-TTL-7-22,16S-TTL-7-28,16S-TTL-7-8,16S-TTL-8-12,16S-TTL-8-18,16S-TTL-8-26,16S-TTL-8-4,16S-TTL-9-1,16S-TTL-9-16,16S-TTL-9-9
ASV_133,996,0,67,43,181,226,6,26,14,26,0,0,79,442,0,0,41,143,0,14,0,7,149,27,61,15,0,0,0,0,0,11,34,0,163,27,34,24,59,13,0,118,13,330,22
ASV_134,0,0,0,0,0,1585,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,0,19,0,567,103,0,0,0,1002,0,16,0
ASV_135,45,203,303,169,2121,0,0,156,64,108,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,62
ASV_136,145,47,84,238,384,126,133,496,75,85,9,0,34,470,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,229,0,12,0,7,66,265,451
ASV_137,0,0,7,5,143,31,748,296,0,0,0,0,0,58,0,131,263,611,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,510,0,26,0,280,0,0,0
ASV_138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,94,0,412,1823,377,372,89,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_139,26,53,63,0,0,0,0,0,0,38,0,0,0,136,11,0,0,26,0,0,0,48,26,165,184,81,0,0,22,64,0,23,573,0,320,221,87,160,141,162,16,182,180,172,49
ASV_140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,260,431,187,652,57,113,698,70,88,114,117,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_141,195,0,0,44,0,39,34,0,55,45,27,0,139,122,9,0,179,137,141,177,150,86,73,251,333,117,0,12,0,0,0,200,166,66,213,41,18,0,21,0,0,74,12,17,0
ASV_142,0,0,0,60,0,0,0,22,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,33,1463,114,1039,52,0,0,252,0,0,0,0,0,0,0
ASV_143,0,0,54,66,0,49,25,0,0,0,13,0,188,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,81,139,71,662,122,176,0,553,125,79,404
ASV_144,14,158,657,39,201,377,49,56,0,0,0,0,0,0,0,40,743,718,59,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_145,0,0,0,0,0,0,13,0,19,27,0,0,0,1610,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,652,0,0,0,17,0,0,0
ASV_146,9,23,173,0,0,0,0,0,0,0,0,0,0,0,0,298,26,0,60,0,0,0,117,21,24,0,0,0,0,43,0,0,0,0,79,0,0,2126,51,0,0,0,0,0,0
ASV_147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,63,0,270,546,228,332,853,494,109,0,68,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_148,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,75,516,246,54,1102,549,155,162
ASV_149,0,0,162,0,166,59,0,547,0,0,0,0,0,0,0,134,535,872,314,0,0,0,0,27,44,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,486,189,731,48,107,634,74,66,110,71,10,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,37,0,0,2772,0
ASV_152,183,0,0,137,0,0,0,0,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,51,58,0,132,0,181,228,0,249,101,497,271,630,174
ASV_153,0,424,174,0,658,104,99,138,191,113,219,37,90,0,242,78,0,0,0,0,61,0,0,0,0,0,0,107,0,72,0,0,0,0,0,0,0,0,0,33,56,0,0,0,55
ASV_154,31,0,90,20,0,44,0,0,44,101,0,0,74,0,0,24,35,0,80,0,22,10,0,7,61,96,0,49,0,0,42,74,15,267,119,18,0,48,862,325,0,174,79,91,16
ASV_155,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,17,45,0,416,109,114,1497,84,165,69,0,0,26,42,0,0,0,0,0,0,72,0,197,0,0,52,0,0,0
ASV_156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,997,95,418,167,54,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_157,0,636,1647,105,0,384,0,0,10,0,0,23,0,0,0,0,25,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_158,23,0,0,111,81,67,286,0,44,24,0,0,100,325,0,0,0,0,0,0,0,0,0,32,84,90,0,0,0,0,75,92,28,130,130,5,233,216,365,16,39,205,28,62,0
ASV_159,0,0,0,0,104,0,0,196,0,0,0,0,146,80,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,171,324,0,173,647,428,227
ASV_160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557,67,2236,0,0,20,0,0,0,0,0,0,0,0
ASV_161,41,170,244,17,143,378,100,91,3,0,12,0,15,14,56,0,0,0,0,0,0,0,0,0,17,71,0,310,0,92,0,0,0,0,0,0,0,0,40,132,127,0,140,552,118
ASV_162,0,13,24,0,0,0,0,0,39,78,0,0,173,216,79,0,307,303,117,91,187,65,252,90,313,370,0,91,36,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_163,32,42,72,28,0,51,51,0,40,53,0,84,0,0,0,0,0,0,0,62,141,61,0,236,353,77,0,0,0,0,0,0,0,0,118,0,39,102,397,232,48,160,211,115,54
ASV_164,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,69,0,104,0,26,27,0,31,196,403,0,0,0,38,67,220,0,96,110,66,0,46,687,244,0,174,49,0,0
ASV_165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,207,94,112,160,0,131,175,215,296,475,0,252,88,557,0,0,0,0,0,0,0,0,0,0,0,0,23,0,35
ASV_166,0,117,186,47,113,0,39,0,25,0,0,0,51,0,0,76,290,462,225,368,95,167,257,56,52,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,57
ASV_167,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,0,0,0,0,0,10,0,0,0,30,0,13,244,517,17,445,65,39,81,633,238,0,143,128,88,102
ASV_169,135,0,0,0,0,0,0,37,0,0,0,0,0,0,96,530,122,0,792,0,0,0,0,0,0,0,0,0,0,0,87,0,0,35,10,0,0,0,977,0,0,0,0,0,0
ASV_170,186,32,62,9,88,0,0,1307,0,20,0,0,86,0,257,0,21,0,48,11,0,0,0,0,0,0,0,0,0,0,22,14,0,56,51,0,0,12,58,388,36,0,0,0,45
ASV_171,0,0,9,0,0,18,13,18,0,0,0,350,0,0,0,0,14,0,0,0,204,0,0,0,0,0,476,798,823,0,0,0,0,0,0,0,0,14,10,0,0,22,0,26,0
ASV_172,476,107,100,591,366,216,42,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,33,86,0,0,97,0,148,187,0,0,0,62,48
ASV_173,0,0,0,0,59,19,11,0,0,19,0,0,32,2241,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,100,0,0,0,0,0,88,0
ASV_174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,383,536,233,73,55,50,110,28,56,102,0,0,35,43,0,0,0,0,0,0,0,0,0,0,22,0,265,254,98
ASV_175,101,33,0,322,37,78,293,0,0,0,0,0,387,0,0,28,0,0,297,188,85,0,105,0,0,0,0,0,17,105,0,0,0,0,422,0,0,0,0,0,0,89,104,44,0
ASV_176,0,0,0,0,0,78,1923,0,22,18,0,86,29,50,511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_177,0,0,0,0,705,19,74,1852,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,226,81,62,137,0,216,223,606,0,359,316,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_179,63,180,274,154,163,80,83,62,86,47,0,58,181,60,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,168,354,106,0,76,127,74,0,0,0,80,0,0,0
ASV_180,178,195,155,0,0,501,0,478,64,97,164,0,111,0,144,0,154,0,0,0,0,75,0,39,0,0,0,0,0,0,0,62,111,71,0,0,0,0,0,0,0,0,0,0,0
ASV_181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,79,139,253,240,911,210,173,180,151,85,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_182,0,0,0,0,0,0,0,1668,0,0,0,0,150,0,60,0,0,0,112,3,0,0,0,0,0,0,0,0,0,0,14,0,0,0,357,0,0,106,0,0,0,0,0,70,25
ASV_183,31,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1230,621,138,70,0,21,0,27,30,0,64,45,0,25
ASV_184,425,1401,203,74,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,233,402,84,173,326,38,1086,37,24,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_186,0,0,0,0,0,7,2140,0,37,0,0,0,0,0,0,63,20,0,50,0,36,36,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0
ASV_187,0,0,0,0,0,0,0,0,0,0,0,0,0,723,452,0,54,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,7,785,0,0,0,0,0,0,0
ASV_188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,67,41,0,0,0,0,520,267,419,0,44,1063,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,160,299,293,89,37,197,251,419,479,0,20,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_190,0,104,0,0,141,0,0,293,0,0,67,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,177,932,142,278,0,0,0,203,0,0,0,0,0,0,0
ASV_191,0,436,1729,0,22,0,0,49,0,0,0,0,138,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_192,132,44,33,978,397,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,69,234,0,149,0,0,0,0,150,0,0,0,0,57,0
ASV_193,65,0,0,0,196,0,0,126,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,183,269,0,0,0,420,0,0,0,0,66,0,91
ASV_194,239,0,0,110,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,380,0,631,23,0,0,189,0,27,0,41,161,79,268
ASV_195,0,0,0,0,0,0,192,0,78,0,0,0,0,90,0,0,125,204,49,367,221,89,92,77,80,0,0,0,0,0,0,64,0,0,120,0,64,0,0,0,0,249,80,95,0
ASV_196,179,719,113,556,74,0,0,148,0,16,25,0,28,0,15,76,96,0,179,10,0,9,0,0,0,0,0,0,0,0,43,0,0,22,0,0,0,0,0,0,0,0,0,0,0
ASV_197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,78,229,229,76,215,145,206,366,228,39,0,7,347,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_198,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255,90,0,880,0,0,0,0,0,0,0,0,0,0,0
ASV_199,310,141,272,114,373,291,38,675,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_200,0,0,0,6,97,0,13,472,4,7,0,0,0,0,112,13,0,0,14,0,0,0,0,0,0,0,0,0,0,28,0,27,0,0,8,5,18,0,224,926,0,4,167,7,68
ASV_201,0,0,0,0,45,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,134,0,0,437,0,47,31,140,228,0,490,153,148,72
ASV_202,0,0,0,0,301,938,275,113,0,0,0,70,0,0,0,0,0,0,0,51,21,44,56,0,47,43,0,0,117,0,0,0,0,0,0,0,0,0,0,10,15,2,40,25,10
ASV_203,0,0,0,0,0,118,1216,0,135,21,0,298,0,0,0,0,0,0,0,108,47,23,141,6,0,11,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_204,22,0,0,0,180,54,175,24,102,37,0,0,0,95,0,0,81,61,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,44,274,0,26,0,0,67
ASV_205,0,0,0,46,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,320,69,489,0,0,0,101,124,46,0,839,50,0,0
ASV_206,60,569,241,62,0,0,0,0,0,0,0,0,0,45,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1004,101
ASV_207,9,0,0,63,0,0,0,0,0,0,0,0,0,598,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,250,19,0,758,31,64,188,0,0,61,0,24,0,0,0
ASV_208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,95,1275,0,0,0,0,315,73
ASV_209,0,0,0,0,109,29,82,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,579,86,404,0,0,0,252,0,0,0,231,0,0,0
ASV_210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,13,211,0,1021,0,0,624,0,82,75
ASV_211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,127,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1540,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_213,0,0,0,0,0,0,381,0,55,24,0,0,0,0,0,585,39,32,173,30,0,48,123,94,83,274,0,0,30,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_214,0,0,0,0,77,0,0,177,0,0,0,0,101,0,772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,154,0,455,0,0,0,99,132
ASV_215,148,347,456,371,70,39,0,57,23,36,0,0,0,0,0,0,37,61,0,0,12,0,222,0,0,0,0,0,0,0,34,0,41,73,0,0,0,0,0,0,0,0,0,0,0
ASV_216,290,0,13,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,0,0,0,0,0,0,0,0,0,0
ASV_217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,137,37,260,866,144,0,129,0,0,0
ASV_218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406,524,0,0,0,90,0,0,0,0
ASV_219,360,1230,157,0,0,0,0,0,0,0,0,0,20,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,98,81,0,0,0,8,0,0,0,0,0,0,0
ASV_220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,295,21,584,256,222,494,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_221,0,810,908,38,0,0,4,0,0,0,0,0,0,0,0,116,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_222,0,91,159,33,156,133,0,66,0,0,0,0,54,0,207,0,123,160,113,132,0,70,184,0,66,129,60,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0
ASV_223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,0,0,0,0,0,0,0
ASV_224,0,0,0,0,0,13,152,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,90,234,0,0,787,27,143,72,0,283,0,0,0
ASV_225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,1328,293,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_226,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0,0,22,0,832,0,12,0
ASV_227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,312,560,171,285,41,122,278,24,71,0,35,0,0,0,0,0,0,0,0,0,0,0,0,11,21,0
ASV_228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,0,0,0,259,187,0,71,40,109,0
ASV_229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,95,539,181,346,131,195,0,0,0,0,0,0,0,0,0
ASV_230,121,11,28,46,327,34,35,17,0,0,0,343,0,0,0,266,155,32,454,0,0,0,0,0,0,0,0,0,0,0,20,0,0,29,0,0,0,0,0,0,0,15,0,0,0
ASV_231,0,0,0,0,0,7,0,10,0,12,7,305,0,0,0,153,0,0,0,0,54,0,0,0,0,0,315,678,178,0,0,0,51,71,0,0,15,0,0,0,0,11,0,52,0
ASV_232,0,0,0,0,0,61,197,0,142,17,0,294,48,89,0,0,0,0,0,0,0,56,0,71,114,0,0,0,0,88,0,0,0,0,0,0,109,14,152,2,0,439,0,0,25
ASV_233,13,0,0,0,1080,318,72,425,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,430,677,263,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_235,0,0,0,0,725,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388
ASV_236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,1096,426,86,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0
ASV_237,18,83,22,0,77,122,139,124,295,376,241,198,112,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0
ASV_238,149,8,59,25,147,0,0,53,0,0,0,0,0,0,0,126,5,0,163,0,0,0,0,0,0,23,0,0,0,0,0,18,0,0,127,0,5,28,243,113,38,22,337,154,33
ASV_239,95,0,7,27,77,93,5,20,5,0,0,0,20,43,10,0,120,60,31,0,0,19,95,18,26,26,0,0,0,0,7,24,11,0,106,21,32,17,113,152,64,56,201,183,71
ASV_240,52,43,37,305,0,34,32,0,40,51,56,10,145,67,0,0,0,0,0,0,5,58,0,80,111,80,0,233,0,65,0,0,0,0,56,0,21,136,0,22,0,7,63,0,23
ASV_241,0,0,0,0,131,102,0,0,0,0,0,0,0,138,149,54,52,45,0,114,162,154,52,44,88,59,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0
ASV_242,64,0,21,30,0,95,67,0,55,89,0,0,59,35,0,0,70,90,43,115,65,73,65,41,55,67,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,75,133,267,33
ASV_243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,169,890,77,160,195,121,14,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_244,101,133,368,52,585,0,0,540,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_245,0,74,54,1364,0,0,225,0,56,0,0,0,0,0,0,31,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_246,0,0,0,686,0,0,0,0,134,291,24,52,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,349,0,0,0
ASV_247,81,0,0,1328,0,0,0,0,62,17,0,0,0,0,0,109,0,0,0,0,92,0,10,0,0,0,0,0,0,0,58,0,0,44,0,0,0,0,0,0,0,0,0,0,0
ASV_248,0,0,0,0,0,0,0,0,0,0,0,0,0,1231,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,251,0,0,0,0,0,144,33
ASV_249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,461,479,19,27,274,53,0,0,0,20,0,0,0,0,89,0,14,18,140,35,0,93,0,0,0
ASV_250,104,11,0,222,0,27,9,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,66,24,30,0,426,39,0,12,0,71,0,556,105
ASV_251,200,0,41,0,0,84,0,100,0,24,45,0,31,0,19,0,121,20,345,0,0,0,0,0,0,0,0,0,0,0,226,37,138,264,36,0,0,20,0,0,0,0,0,0,36
ASV_252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033,491,100,0,0,0,0,0,0,0,0,0,0,155
ASV_253,257,370,337,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,78,0,0,0,162,0,0,0,0,0,56,98
ASV_254,0,0,0,0,0,0,45,0,0,0,0,0,43,51,0,0,28,111,0,47,22,0,65,0,64,0,0,0,0,0,0,80,47,111,92,58,119,191,141,39,0,254,47,33,63
ASV_255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,91,125,0,1473,0,0,19,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,0,0,0,0,0,0,0,0,0,56,49,0,1298,49,43,0,137,63,0,0
ASV_257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,64,55,475,0,868,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
ASV_258,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109,43,0,204,30,253,61
ASV_259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,45,86,826,35,251,125,114,0,0,127,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_260,1125,225,122,62,18,0,0,41,22,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_261,0,0,0,0,0,0,0,0,0,0,0,0,1027,0,348,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,22,0,0,258,0,0,0,0,0,0,0
ASV_262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,84,0,33,46,0,160,43,0,0,0,0,49,0,0,0,0,224,0,0,0,0,35,0,0,0,844,42
ASV_263,0,0,0,0,20,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1457,194,0,0,0,0,0
ASV_264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,0,73,0,0,0
ASV_265,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,41,68,42,9,0,1349,0,0,0
ASV_266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,253,218,156,127,0,54,148,0,51,159,0,0,113,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_267,0,367,1246,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1263,35,0,342,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_269,67,0,43,21,28,0,0,31,36,51,0,0,20,53,37,0,35,28,32,121,25,42,79,63,12,43,0,0,0,17,0,0,0,0,0,9,0,0,376,168,0,36,50,149,0
ASV_270,0,16,40,62,0,0,0,63,0,0,16,0,139,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,169,12,265,45,34,0,38,50,76,0,269,90,76,163
ASV_271,600,233,93,18,38,0,47,109,0,0,0,0,0,0,0,326,57,0,86,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,18,0
ASV_272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,131,81,0,144,249,112,18,224,0,600,0
